StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2023-03-07T16:30:00Z,APXMIDP,2023-03-07,34,193.25,1785.450
2023-03-07T16:30:00Z,N2EXMIDP,2023-03-07,34,0.00,0.000
2023-03-07T16:00:00Z,APXMIDP,2023-03-07,33,133.78,1511.750
2023-03-07T16:00:00Z,N2EXMIDP,2023-03-07,33,0.00,0.000
2023-03-07T15:30:00Z,APXMIDP,2023-03-07,32,130.73,1565.550
2023-03-07T15:30:00Z,N2EXMIDP,2023-03-07,32,0.00,0.000
2023-03-07T15:00:00Z,APXMIDP,2023-03-07,31,129.56,1725.050
2023-03-07T15:00:00Z,N2EXMIDP,2023-03-07,31,0.00,0.000
2023-03-07T14:30:00Z,APXMIDP,2023-03-07,30,124.35,2462.400
2023-03-07T14:30:00Z,N2EXMIDP,2023-03-07,30,0.00,0.000
2023-03-07T14:00:00Z,APXMIDP,2023-03-07,29,118.71,2060.100
2023-03-07T14:00:00Z,N2EXMIDP,2023-03-07,29,0.00,0.000
2023-03-07T13:30:00Z,APXMIDP,2023-03-07,28,118.48,2064.400
2023-03-07T13:30:00Z,N2EXMIDP,2023-03-07,28,0.00,0.000
2023-03-07T13:00:00Z,APXMIDP,2023-03-07,27,123.50,2301.550
2023-03-07T13:00:00Z,N2EXMIDP,2023-03-07,27,0.00,0.000
2023-03-07T12:30:00Z,APXMIDP,2023-03-07,26,126.57,2083.500
2023-03-07T12:30:00Z,N2EXMIDP,2023-03-07,26,0.00,0.000
2023-03-07T12:00:00Z,APXMIDP,2023-03-07,25,118.59,1831.450
2023-03-07T12:00:00Z,N2EXMIDP,2023-03-07,25,0.00,0.000
2023-03-07T11:30:00Z,APXMIDP,2023-03-07,24,117.21,1671.000
2023-03-07T11:30:00Z,N2EXMIDP,2023-03-07,24,0.00,0.000
2023-03-07T11:00:00Z,APXMIDP,2023-03-07,23,122.59,1454.500
2023-03-07T11:00:00Z,N2EXMIDP,2023-03-07,23,0.00,0.000
2023-03-07T10:30:00Z,APXMIDP,2023-03-07,22,153.88,2285.900
2023-03-07T10:30:00Z,N2EXMIDP,2023-03-07,22,0.00,0.000
2023-03-07T10:00:00Z,APXMIDP,2023-03-07,21,158.36,2224.350
2023-03-07T10:00:00Z,N2EXMIDP,2023-03-07,21,0.00,0.000
2023-03-07T09:30:00Z,APXMIDP,2023-03-07,20,165.36,2261.700
2023-03-07T09:30:00Z,N2EXMIDP,2023-03-07,20,0.00,0.000
2023-03-07T09:00:00Z,APXMIDP,2023-03-07,19,174.43,2636.750
2023-03-07T09:00:00Z,N2EXMIDP,2023-03-07,19,0.00,0.000
2023-03-07T08:30:00Z,APXMIDP,2023-03-07,18,190.99,1795.300
2023-03-07T08:30:00Z,N2EXMIDP,2023-03-07,18,0.00,0.000
2023-03-07T08:00:00Z,APXMIDP,2023-03-07,17,188.69,1680.000
2023-03-07T08:00:00Z,N2EXMIDP,2023-03-07,17,0.00,0.000
2023-03-07T07:30:00Z,APXMIDP,2023-03-07,16,198.48,1667.950
2023-03-07T07:30:00Z,N2EXMIDP,2023-03-07,16,0.00,0.000
2023-03-07T07:00:00Z,APXMIDP,2023-03-07,15,185.72,1451.800
2023-03-07T07:00:00Z,N2EXMIDP,2023-03-07,15,0.00,0.000
2023-03-07T06:30:00Z,APXMIDP,2023-03-07,14,167.77,1574.700
2023-03-07T06:30:00Z,N2EXMIDP,2023-03-07,14,0.00,0.000
2023-03-07T06:00:00Z,APXMIDP,2023-03-07,13,153.56,1188.800
2023-03-07T06:00:00Z,N2EXMIDP,2023-03-07,13,0.00,0.000
2023-03-07T05:30:00Z,APXMIDP,2023-03-07,12,145.05,1086.500
2023-03-07T05:30:00Z,N2EXMIDP,2023-03-07,12,0.00,0.000
2023-03-07T05:00:00Z,APXMIDP,2023-03-07,11,153.22,1118.350
2023-03-07T05:00:00Z,N2EXMIDP,2023-03-07,11,0.00,0.000
2023-03-07T04:30:00Z,APXMIDP,2023-03-07,10,140.52,1411.500
2023-03-07T04:30:00Z,N2EXMIDP,2023-03-07,10,0.00,0.000
2023-03-07T04:00:00Z,APXMIDP,2023-03-07,9,154.20,1101.500
2023-03-07T04:00:00Z,N2EXMIDP,2023-03-07,9,0.00,0.000
2023-03-07T03:30:00Z,APXMIDP,2023-03-07,8,132.37,980.850
2023-03-07T03:30:00Z,N2EXMIDP,2023-03-07,8,0.00,0.000
2023-03-07T03:00:00Z,APXMIDP,2023-03-07,7,121.92,958.950
2023-03-07T03:00:00Z,N2EXMIDP,2023-03-07,7,0.00,0.000
2023-03-07T02:30:00Z,APXMIDP,2023-03-07,6,122.43,1091.650
2023-03-07T02:30:00Z,N2EXMIDP,2023-03-07,6,0.00,0.000
2023-03-07T02:00:00Z,APXMIDP,2023-03-07,5,121.90,885.450
2023-03-07T02:00:00Z,N2EXMIDP,2023-03-07,5,0.00,0.000
2023-03-07T01:30:00Z,APXMIDP,2023-03-07,4,112.81,1000.550
2023-03-07T01:30:00Z,N2EXMIDP,2023-03-07,4,0.00,0.000
2023-03-07T01:00:00Z,APXMIDP,2023-03-07,3,124.58,1238.950
2023-03-07T01:00:00Z,N2EXMIDP,2023-03-07,3,0.00,0.000
2023-03-07T00:30:00Z,APXMIDP,2023-03-07,2,134.28,1269.600
2023-03-07T00:30:00Z,N2EXMIDP,2023-03-07,2,0.00,0.000
2023-03-07T00:00:00Z,APXMIDP,2023-03-07,1,118.81,1226.800
2023-03-07T00:00:00Z,N2EXMIDP,2023-03-07,1,0.00,0.000
2023-03-06T23:30:00Z,APXMIDP,2023-03-06,48,140.49,1432.100
2023-03-06T23:30:00Z,N2EXMIDP,2023-03-06,48,0.00,0.000
2023-03-06T23:00:00Z,APXMIDP,2023-03-06,47,122.79,1634.650
2023-03-06T23:00:00Z,N2EXMIDP,2023-03-06,47,0.00,0.000
2023-03-06T22:30:00Z,APXMIDP,2023-03-06,46,113.60,1794.750
2023-03-06T22:30:00Z,N2EXMIDP,2023-03-06,46,0.00,0.000
2023-03-06T22:00:00Z,APXMIDP,2023-03-06,45,127.20,1654.550
2023-03-06T22:00:00Z,N2EXMIDP,2023-03-06,45,0.00,0.000
2023-03-06T21:30:00Z,APXMIDP,2023-03-06,44,127.33,1283.600
2023-03-06T21:30:00Z,N2EXMIDP,2023-03-06,44,0.00,0.000
2023-03-06T21:00:00Z,APXMIDP,2023-03-06,43,143.02,1465.000
2023-03-06T21:00:00Z,N2EXMIDP,2023-03-06,43,0.00,0.000
2023-03-06T20:30:00Z,APXMIDP,2023-03-06,42,143.88,1375.600
2023-03-06T20:30:00Z,N2EXMIDP,2023-03-06,42,0.00,0.000
2023-03-06T20:00:00Z,APXMIDP,2023-03-06,41,164.00,1442.350
2023-03-06T20:00:00Z,N2EXMIDP,2023-03-06,41,0.00,0.000
2023-03-06T19:30:00Z,APXMIDP,2023-03-06,40,159.07,1808.450
2023-03-06T19:30:00Z,N2EXMIDP,2023-03-06,40,0.00,0.000
2023-03-06T19:00:00Z,APXMIDP,2023-03-06,39,161.83,2095.550
2023-03-06T19:00:00Z,N2EXMIDP,2023-03-06,39,0.00,0.000
2023-03-06T18:30:00Z,APXMIDP,2023-03-06,38,157.51,2540.250
2023-03-06T18:30:00Z,N2EXMIDP,2023-03-06,38,0.00,0.000
2023-03-06T18:00:00Z,APXMIDP,2023-03-06,37,156.10,2406.800
2023-03-06T18:00:00Z,N2EXMIDP,2023-03-06,37,0.00,0.000
2023-03-06T17:30:00Z,APXMIDP,2023-03-06,36,151.80,2235.050
2023-03-06T17:30:00Z,N2EXMIDP,2023-03-06,36,0.00,0.000
2023-03-06T17:00:00Z,APXMIDP,2023-03-06,35,145.27,2227.650
2023-03-06T17:00:00Z,N2EXMIDP,2023-03-06,35,0.00,0.000
2023-03-06T16:30:00Z,APXMIDP,2023-03-06,34,135.70,1991.400
2023-03-06T16:30:00Z,N2EXMIDP,2023-03-06,34,0.00,0.000
2023-03-06T16:00:00Z,APXMIDP,2023-03-06,33,126.18,2244.800
2023-03-06T16:00:00Z,N2EXMIDP,2023-03-06,33,0.00,0.000
2023-03-06T15:30:00Z,APXMIDP,2023-03-06,32,127.46,2257.700
2023-03-06T15:30:00Z,N2EXMIDP,2023-03-06,32,0.00,0.000
2023-03-06T15:00:00Z,APXMIDP,2023-03-06,31,131.01,2275.600
2023-03-06T15:00:00Z,N2EXMIDP,2023-03-06,31,0.00,0.000
2023-03-06T14:30:00Z,APXMIDP,2023-03-06,30,110.52,2449.150
2023-03-06T14:30:00Z,N2EXMIDP,2023-03-06,30,0.00,0.000
2023-03-06T14:00:00Z,APXMIDP,2023-03-06,29,110.66,2426.600
2023-03-06T14:00:00Z,N2EXMIDP,2023-03-06,29,0.00,0.000
2023-03-06T13:30:00Z,APXMIDP,2023-03-06,28,109.24,2452.250
2023-03-06T13:30:00Z,N2EXMIDP,2023-03-06,28,0.00,0.000
2023-03-06T13:00:00Z,APXMIDP,2023-03-06,27,111.48,2351.050
2023-03-06T13:00:00Z,N2EXMIDP,2023-03-06,27,0.00,0.000
2023-03-06T12:30:00Z,APXMIDP,2023-03-06,26,114.27,2324.550
2023-03-06T12:30:00Z,N2EXMIDP,2023-03-06,26,0.00,0.000
2023-03-06T12:00:00Z,APXMIDP,2023-03-06,25,116.12,2789.400
2023-03-06T12:00:00Z,N2EXMIDP,2023-03-06,25,0.00,0.000
2023-03-06T11:30:00Z,APXMIDP,2023-03-06,24,110.16,2255.000
2023-03-06T11:30:00Z,N2EXMIDP,2023-03-06,24,0.00,0.000
2023-03-06T11:00:00Z,APXMIDP,2023-03-06,23,112.08,1824.500
2023-03-06T11:00:00Z,N2EXMIDP,2023-03-06,23,0.00,0.000
2023-03-06T10:30:00Z,APXMIDP,2023-03-06,22,130.41,2775.600
2023-03-06T10:30:00Z,N2EXMIDP,2023-03-06,22,0.00,0.000
2023-03-06T10:00:00Z,APXMIDP,2023-03-06,21,135.03,2589.550
2023-03-06T10:00:00Z,N2EXMIDP,2023-03-06,21,0.00,0.000
2023-03-06T09:30:00Z,APXMIDP,2023-03-06,20,135.88,2911.550
2023-03-06T09:30:00Z,N2EXMIDP,2023-03-06,20,0.00,0.000
2023-03-06T09:00:00Z,APXMIDP,2023-03-06,19,147.31,2768.200
2023-03-06T09:00:00Z,N2EXMIDP,2023-03-06,19,0.00,0.000
2023-03-06T08:30:00Z,APXMIDP,2023-03-06,18,150.24,2906.350
2023-03-06T08:30:00Z,N2EXMIDP,2023-03-06,18,0.00,0.000
2023-03-06T08:00:00Z,APXMIDP,2023-03-06,17,148.57,2493.400
2023-03-06T08:00:00Z,N2EXMIDP,2023-03-06,17,0.00,0.000
2023-03-06T07:30:00Z,APXMIDP,2023-03-06,16,155.85,2583.900
2023-03-06T07:30:00Z,N2EXMIDP,2023-03-06,16,0.00,0.000
2023-03-06T07:00:00Z,APXMIDP,2023-03-06,15,145.47,2045.550
2023-03-06T07:00:00Z,N2EXMIDP,2023-03-06,15,0.00,0.000
2023-03-06T06:30:00Z,APXMIDP,2023-03-06,14,158.14,1932.350
2023-03-06T06:30:00Z,N2EXMIDP,2023-03-06,14,0.00,0.000
2023-03-06T06:00:00Z,APXMIDP,2023-03-06,13,146.58,1589.450
2023-03-06T06:00:00Z,N2EXMIDP,2023-03-06,13,0.00,0.000
2023-03-06T05:30:00Z,APXMIDP,2023-03-06,12,120.39,1155.800
2023-03-06T05:30:00Z,N2EXMIDP,2023-03-06,12,0.00,0.000
2023-03-06T05:00:00Z,APXMIDP,2023-03-06,11,128.20,1094.550
2023-03-06T05:00:00Z,N2EXMIDP,2023-03-06,11,0.00,0.000
2023-03-06T04:30:00Z,APXMIDP,2023-03-06,10,109.48,1099.300
2023-03-06T04:30:00Z,N2EXMIDP,2023-03-06,10,0.00,0.000
2023-03-06T04:00:00Z,APXMIDP,2023-03-06,9,115.96,844.850
2023-03-06T04:00:00Z,N2EXMIDP,2023-03-06,9,0.00,0.000
2023-03-06T03:30:00Z,APXMIDP,2023-03-06,8,111.28,869.550
2023-03-06T03:30:00Z,N2EXMIDP,2023-03-06,8,0.00,0.000
2023-03-06T03:00:00Z,APXMIDP,2023-03-06,7,113.53,796.900
2023-03-06T03:00:00Z,N2EXMIDP,2023-03-06,7,0.00,0.000
2023-03-06T02:30:00Z,APXMIDP,2023-03-06,6,121.73,1069.700
2023-03-06T02:30:00Z,N2EXMIDP,2023-03-06,6,0.00,0.000
2023-03-06T02:00:00Z,APXMIDP,2023-03-06,5,133.31,995.450
2023-03-06T02:00:00Z,N2EXMIDP,2023-03-06,5,0.00,0.000
2023-03-06T01:30:00Z,APXMIDP,2023-03-06,4,125.92,878.050
2023-03-06T01:30:00Z,N2EXMIDP,2023-03-06,4,0.00,0.000
2023-03-06T01:00:00Z,APXMIDP,2023-03-06,3,125.76,725.850
2023-03-06T01:00:00Z,N2EXMIDP,2023-03-06,3,0.00,0.000
2023-03-06T00:30:00Z,APXMIDP,2023-03-06,2,117.55,594.350
2023-03-06T00:30:00Z,N2EXMIDP,2023-03-06,2,0.00,0.000
2023-03-06T00:00:00Z,APXMIDP,2023-03-06,1,112.85,683.550
2023-03-06T00:00:00Z,N2EXMIDP,2023-03-06,1,0.00,0.000
2023-03-05T23:30:00Z,APXMIDP,2023-03-05,48,116.60,812.600
2023-03-05T23:30:00Z,N2EXMIDP,2023-03-05,48,0.00,0.000
2023-03-05T23:00:00Z,APXMIDP,2023-03-05,47,123.05,491.050
2023-03-05T23:00:00Z,N2EXMIDP,2023-03-05,47,0.00,0.000
2023-03-05T22:30:00Z,APXMIDP,2023-03-05,46,136.74,1241.150
2023-03-05T22:30:00Z,N2EXMIDP,2023-03-05,46,0.00,0.000
2023-03-05T22:00:00Z,APXMIDP,2023-03-05,45,145.90,1479.500
2023-03-05T22:00:00Z,N2EXMIDP,2023-03-05,45,0.00,0.000
2023-03-05T21:30:00Z,APXMIDP,2023-03-05,44,141.68,1150.850
2023-03-05T21:30:00Z,N2EXMIDP,2023-03-05,44,0.00,0.000
2023-03-05T21:00:00Z,APXMIDP,2023-03-05,43,150.73,1347.900
2023-03-05T21:00:00Z,N2EXMIDP,2023-03-05,43,0.00,0.000
2023-03-05T20:30:00Z,APXMIDP,2023-03-05,42,154.15,1575.650
2023-03-05T20:30:00Z,N2EXMIDP,2023-03-05,42,0.00,0.000
2023-03-05T20:00:00Z,APXMIDP,2023-03-05,41,179.90,1245.900
2023-03-05T20:00:00Z,N2EXMIDP,2023-03-05,41,0.00,0.000
2023-03-05T19:30:00Z,APXMIDP,2023-03-05,40,198.48,2200.150
2023-03-05T19:30:00Z,N2EXMIDP,2023-03-05,40,0.00,0.000
2023-03-05T19:00:00Z,APXMIDP,2023-03-05,39,209.15,2134.950
2023-03-05T19:00:00Z,N2EXMIDP,2023-03-05,39,0.00,0.000
2023-03-05T18:30:00Z,APXMIDP,2023-03-05,38,204.71,2079.050
2023-03-05T18:30:00Z,N2EXMIDP,2023-03-05,38,0.00,0.000
2023-03-05T18:00:00Z,APXMIDP,2023-03-05,37,208.92,2180.550
2023-03-05T18:00:00Z,N2EXMIDP,2023-03-05,37,0.00,0.000
2023-03-05T17:30:00Z,APXMIDP,2023-03-05,36,194.59,2164.550
2023-03-05T17:30:00Z,N2EXMIDP,2023-03-05,36,0.00,0.000
2023-03-05T17:00:00Z,APXMIDP,2023-03-05,35,192.33,1966.900
2023-03-05T17:00:00Z,N2EXMIDP,2023-03-05,35,0.00,0.000
2023-03-05T16:30:00Z,APXMIDP,2023-03-05,34,173.17,1979.700
2023-03-05T16:30:00Z,N2EXMIDP,2023-03-05,34,0.00,0.000
2023-03-05T16:00:00Z,APXMIDP,2023-03-05,33,150.69,1543.300
2023-03-05T16:00:00Z,N2EXMIDP,2023-03-05,33,0.00,0.000
2023-03-05T15:30:00Z,APXMIDP,2023-03-05,32,144.58,1327.500
2023-03-05T15:30:00Z,N2EXMIDP,2023-03-05,32,0.00,0.000
2023-03-05T15:00:00Z,APXMIDP,2023-03-05,31,146.77,1301.100
2023-03-05T15:00:00Z,N2EXMIDP,2023-03-05,31,0.00,0.000
2023-03-05T14:30:00Z,APXMIDP,2023-03-05,30,131.28,1246.400
2023-03-05T14:30:00Z,N2EXMIDP,2023-03-05,30,0.00,0.000
2023-03-05T14:00:00Z,APXMIDP,2023-03-05,29,129.46,1179.900
2023-03-05T14:00:00Z,N2EXMIDP,2023-03-05,29,0.00,0.000
2023-03-05T13:30:00Z,APXMIDP,2023-03-05,28,126.24,1027.800
2023-03-05T13:30:00Z,N2EXMIDP,2023-03-05,28,0.00,0.000
2023-03-05T13:00:00Z,APXMIDP,2023-03-05,27,126.51,1032.350
2023-03-05T13:00:00Z,N2EXMIDP,2023-03-05,27,0.00,0.000
2023-03-05T12:30:00Z,APXMIDP,2023-03-05,26,125.78,877.900
2023-03-05T12:30:00Z,N2EXMIDP,2023-03-05,26,0.00,0.000
2023-03-05T12:00:00Z,APXMIDP,2023-03-05,25,127.33,924.400
2023-03-05T12:00:00Z,N2EXMIDP,2023-03-05,25,0.00,0.000
2023-03-05T11:30:00Z,APXMIDP,2023-03-05,24,127.25,724.050
2023-03-05T11:30:00Z,N2EXMIDP,2023-03-05,24,0.00,0.000
2023-03-05T11:00:00Z,APXMIDP,2023-03-05,23,125.96,927.400
2023-03-05T11:00:00Z,N2EXMIDP,2023-03-05,23,0.00,0.000
2023-03-05T10:30:00Z,APXMIDP,2023-03-05,22,126.93,1448.100
2023-03-05T10:30:00Z,N2EXMIDP,2023-03-05,22,0.00,0.000
2023-03-05T10:00:00Z,APXMIDP,2023-03-05,21,123.12,1576.500
2023-03-05T10:00:00Z,N2EXMIDP,2023-03-05,21,0.00,0.000
2023-03-05T09:30:00Z,APXMIDP,2023-03-05,20,132.66,1526.500
2023-03-05T09:30:00Z,N2EXMIDP,2023-03-05,20,0.00,0.000
2023-03-05T09:00:00Z,APXMIDP,2023-03-05,19,122.66,1434.700
2023-03-05T09:00:00Z,N2EXMIDP,2023-03-05,19,0.00,0.000
2023-03-05T08:30:00Z,APXMIDP,2023-03-05,18,137.92,1336.000
2023-03-05T08:30:00Z,N2EXMIDP,2023-03-05,18,0.00,0.000
2023-03-05T08:00:00Z,APXMIDP,2023-03-05,17,124.13,1242.900
2023-03-05T08:00:00Z,N2EXMIDP,2023-03-05,17,0.00,0.000
2023-03-05T07:30:00Z,APXMIDP,2023-03-05,16,134.98,1047.950
2023-03-05T07:30:00Z,N2EXMIDP,2023-03-05,16,0.00,0.000
2023-03-05T07:00:00Z,APXMIDP,2023-03-05,15,130.61,1126.650
2023-03-05T07:00:00Z,N2EXMIDP,2023-03-05,15,0.00,0.000
2023-03-05T06:30:00Z,APXMIDP,2023-03-05,14,120.16,813.900
2023-03-05T06:30:00Z,N2EXMIDP,2023-03-05,14,0.00,0.000
2023-03-05T06:00:00Z,APXMIDP,2023-03-05,13,116.91,676.100
2023-03-05T06:00:00Z,N2EXMIDP,2023-03-05,13,0.00,0.000
2023-03-05T05:30:00Z,APXMIDP,2023-03-05,12,128.76,734.200
2023-03-05T05:30:00Z,N2EXMIDP,2023-03-05,12,0.00,0.000
2023-03-05T05:00:00Z,APXMIDP,2023-03-05,11,125.88,765.200
2023-03-05T05:00:00Z,N2EXMIDP,2023-03-05,11,0.00,0.000
2023-03-05T04:30:00Z,APXMIDP,2023-03-05,10,121.32,847.300
2023-03-05T04:30:00Z,N2EXMIDP,2023-03-05,10,0.00,0.000
2023-03-05T04:00:00Z,APXMIDP,2023-03-05,9,119.25,752.200
2023-03-05T04:00:00Z,N2EXMIDP,2023-03-05,9,0.00,0.000
2023-03-05T03:30:00Z,APXMIDP,2023-03-05,8,111.78,826.000
2023-03-05T03:30:00Z,N2EXMIDP,2023-03-05,8,0.00,0.000
2023-03-05T03:00:00Z,APXMIDP,2023-03-05,7,115.18,720.600
2023-03-05T03:00:00Z,N2EXMIDP,2023-03-05,7,0.00,0.000
2023-03-05T02:30:00Z,APXMIDP,2023-03-05,6,120.81,664.100
2023-03-05T02:30:00Z,N2EXMIDP,2023-03-05,6,0.00,0.000
2023-03-05T02:00:00Z,APXMIDP,2023-03-05,5,127.97,648.950
2023-03-05T02:00:00Z,N2EXMIDP,2023-03-05,5,0.00,0.000
2023-03-05T01:30:00Z,APXMIDP,2023-03-05,4,131.56,814.500
2023-03-05T01:30:00Z,N2EXMIDP,2023-03-05,4,0.00,0.000
2023-03-05T01:00:00Z,APXMIDP,2023-03-05,3,137.51,699.850
2023-03-05T01:00:00Z,N2EXMIDP,2023-03-05,3,0.00,0.000
2023-03-05T00:30:00Z,APXMIDP,2023-03-05,2,141.38,865.200
2023-03-05T00:30:00Z,N2EXMIDP,2023-03-05,2,0.00,0.000
2023-03-05T00:00:00Z,APXMIDP,2023-03-05,1,118.15,822.850
2023-03-05T00:00:00Z,N2EXMIDP,2023-03-05,1,0.00,0.000
2023-03-04T23:30:00Z,APXMIDP,2023-03-04,48,122.98,747.050
2023-03-04T23:30:00Z,N2EXMIDP,2023-03-04,48,0.00,0.000
2023-03-04T23:00:00Z,APXMIDP,2023-03-04,47,120.03,830.150
2023-03-04T23:00:00Z,N2EXMIDP,2023-03-04,47,0.00,0.000
2023-03-04T22:30:00Z,APXMIDP,2023-03-04,46,133.15,1672.450
2023-03-04T22:30:00Z,N2EXMIDP,2023-03-04,46,0.00,0.000
2023-03-04T22:00:00Z,APXMIDP,2023-03-04,45,132.84,1221.200
2023-03-04T22:00:00Z,N2EXMIDP,2023-03-04,45,0.00,0.000
2023-03-04T21:30:00Z,APXMIDP,2023-03-04,44,136.16,1032.300
2023-03-04T21:30:00Z,N2EXMIDP,2023-03-04,44,0.00,0.000
2023-03-04T21:00:00Z,APXMIDP,2023-03-04,43,153.35,1228.100
2023-03-04T21:00:00Z,N2EXMIDP,2023-03-04,43,0.00,0.000
2023-03-04T20:30:00Z,APXMIDP,2023-03-04,42,151.64,1310.400
2023-03-04T20:30:00Z,N2EXMIDP,2023-03-04,42,0.00,0.000
