StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2026-02-19T17:00:00Z,APXMIDP,2026-02-19,35,130.68,4958.300
2026-02-19T17:00:00Z,N2EXMIDP,2026-02-19,35,0.00,0.000
2026-02-19T16:30:00Z,APXMIDP,2026-02-19,34,124.58,4607.400
2026-02-19T16:30:00Z,N2EXMIDP,2026-02-19,34,0.00,0.000
2026-02-19T16:00:00Z,APXMIDP,2026-02-19,33,121.28,5220.450
2026-02-19T16:00:00Z,N2EXMIDP,2026-02-19,33,0.00,0.000
2026-02-19T15:30:00Z,APXMIDP,2026-02-19,32,113.29,4666.750
2026-02-19T15:30:00Z,N2EXMIDP,2026-02-19,32,0.00,0.000
2026-02-19T15:00:00Z,APXMIDP,2026-02-19,31,110.24,4051.800
2026-02-19T15:00:00Z,N2EXMIDP,2026-02-19,31,0.00,0.000
2026-02-19T14:30:00Z,APXMIDP,2026-02-19,30,95.03,3933.550
2026-02-19T14:30:00Z,N2EXMIDP,2026-02-19,30,0.00,0.000
2026-02-19T14:00:00Z,APXMIDP,2026-02-19,29,91.92,3590.750
2026-02-19T14:00:00Z,N2EXMIDP,2026-02-19,29,0.00,0.000
2026-02-19T13:30:00Z,APXMIDP,2026-02-19,28,90.05,3580.250
2026-02-19T13:30:00Z,N2EXMIDP,2026-02-19,28,0.00,0.000
2026-02-19T13:00:00Z,APXMIDP,2026-02-19,27,88.98,3115.550
2026-02-19T13:00:00Z,N2EXMIDP,2026-02-19,27,0.00,0.000
2026-02-19T12:30:00Z,APXMIDP,2026-02-19,26,88.15,3287.100
2026-02-19T12:30:00Z,N2EXMIDP,2026-02-19,26,0.00,0.000
2026-02-19T12:00:00Z,APXMIDP,2026-02-19,25,87.85,3286.200
2026-02-19T12:00:00Z,N2EXMIDP,2026-02-19,25,0.00,0.000
2026-02-19T11:30:00Z,APXMIDP,2026-02-19,24,86.94,3712.000
2026-02-19T11:30:00Z,N2EXMIDP,2026-02-19,24,0.00,0.000
2026-02-19T11:00:00Z,APXMIDP,2026-02-19,23,85.03,3784.150
2026-02-19T11:00:00Z,N2EXMIDP,2026-02-19,23,0.00,0.000
2026-02-19T10:30:00Z,APXMIDP,2026-02-19,22,86.76,3471.700
2026-02-19T10:30:00Z,N2EXMIDP,2026-02-19,22,0.00,0.000
2026-02-19T10:00:00Z,APXMIDP,2026-02-19,21,86.84,3312.900
2026-02-19T10:00:00Z,N2EXMIDP,2026-02-19,21,0.00,0.000
2026-02-19T09:30:00Z,APXMIDP,2026-02-19,20,87.96,2808.100
2026-02-19T09:30:00Z,N2EXMIDP,2026-02-19,20,0.00,0.000
2026-02-19T09:00:00Z,APXMIDP,2026-02-19,19,86.67,2659.900
2026-02-19T09:00:00Z,N2EXMIDP,2026-02-19,19,0.00,0.000
2026-02-19T08:30:00Z,APXMIDP,2026-02-19,18,86.89,2644.750
2026-02-19T08:30:00Z,N2EXMIDP,2026-02-19,18,0.00,0.000
2026-02-19T08:00:00Z,APXMIDP,2026-02-19,17,82.52,2674.850
2026-02-19T08:00:00Z,N2EXMIDP,2026-02-19,17,0.00,0.000
2026-02-19T07:30:00Z,APXMIDP,2026-02-19,16,82.68,2352.900
2026-02-19T07:30:00Z,N2EXMIDP,2026-02-19,16,0.00,0.000
2026-02-19T07:00:00Z,APXMIDP,2026-02-19,15,80.25,2037.700
2026-02-19T07:00:00Z,N2EXMIDP,2026-02-19,15,0.00,0.000
2026-02-19T06:30:00Z,APXMIDP,2026-02-19,14,76.91,2832.150
2026-02-19T06:30:00Z,N2EXMIDP,2026-02-19,14,0.00,0.000
2026-02-19T06:00:00Z,APXMIDP,2026-02-19,13,77.73,1938.800
2026-02-19T06:00:00Z,N2EXMIDP,2026-02-19,13,0.00,0.000
2026-02-19T05:30:00Z,APXMIDP,2026-02-19,12,76.02,2414.900
2026-02-19T05:30:00Z,N2EXMIDP,2026-02-19,12,0.00,0.000
2026-02-19T05:00:00Z,APXMIDP,2026-02-19,11,76.92,1866.350
2026-02-19T05:00:00Z,N2EXMIDP,2026-02-19,11,0.00,0.000
2026-02-19T04:30:00Z,APXMIDP,2026-02-19,10,74.17,2007.800
2026-02-19T04:30:00Z,N2EXMIDP,2026-02-19,10,0.00,0.000
2026-02-19T04:00:00Z,APXMIDP,2026-02-19,9,73.22,1856.450
2026-02-19T04:00:00Z,N2EXMIDP,2026-02-19,9,0.00,0.000
2026-02-19T03:30:00Z,APXMIDP,2026-02-19,8,73.03,2056.150
2026-02-19T03:30:00Z,N2EXMIDP,2026-02-19,8,0.00,0.000
2026-02-19T03:00:00Z,APXMIDP,2026-02-19,7,72.28,1724.900
2026-02-19T03:00:00Z,N2EXMIDP,2026-02-19,7,0.00,0.000
2026-02-19T02:30:00Z,APXMIDP,2026-02-19,6,74.54,1778.150
2026-02-19T02:30:00Z,N2EXMIDP,2026-02-19,6,0.00,0.000
2026-02-19T02:00:00Z,APXMIDP,2026-02-19,5,77.45,1658.750
2026-02-19T02:00:00Z,N2EXMIDP,2026-02-19,5,0.00,0.000
2026-02-19T01:30:00Z,APXMIDP,2026-02-19,4,77.30,1498.500
2026-02-19T01:30:00Z,N2EXMIDP,2026-02-19,4,0.00,0.000
2026-02-19T01:00:00Z,APXMIDP,2026-02-19,3,75.25,1372.850
2026-02-19T01:00:00Z,N2EXMIDP,2026-02-19,3,0.00,0.000
2026-02-19T00:30:00Z,APXMIDP,2026-02-19,2,76.94,1504.150
2026-02-19T00:30:00Z,N2EXMIDP,2026-02-19,2,0.00,0.000
2026-02-19T00:00:00Z,APXMIDP,2026-02-19,1,72.59,1430.950
2026-02-19T00:00:00Z,N2EXMIDP,2026-02-19,1,0.00,0.000
2026-02-18T23:30:00Z,APXMIDP,2026-02-18,48,68.94,1480.750
2026-02-18T23:30:00Z,N2EXMIDP,2026-02-18,48,0.00,0.000
2026-02-18T23:00:00Z,APXMIDP,2026-02-18,47,68.92,1599.400
2026-02-18T23:00:00Z,N2EXMIDP,2026-02-18,47,0.00,0.000
2026-02-18T22:30:00Z,APXMIDP,2026-02-18,46,72.59,2609.050
