StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2026-03-02T02:30:00Z,APXMIDP,2026-03-02,6,20.63,1746.500
2026-03-02T02:30:00Z,N2EXMIDP,2026-03-02,6,0.00,0.000
2026-03-02T02:00:00Z,APXMIDP,2026-03-02,5,23.62,1976.000
2026-03-02T02:00:00Z,N2EXMIDP,2026-03-02,5,0.00,0.000
2026-03-02T01:30:00Z,APXMIDP,2026-03-02,4,22.66,1635.500
2026-03-02T01:30:00Z,N2EXMIDP,2026-03-02,4,0.00,0.000
2026-03-02T01:00:00Z,APXMIDP,2026-03-02,3,24.73,1494.700
2026-03-02T01:00:00Z,N2EXMIDP,2026-03-02,3,0.00,0.000
2026-03-02T00:30:00Z,APXMIDP,2026-03-02,2,29.32,1725.300
2026-03-02T00:30:00Z,N2EXMIDP,2026-03-02,2,0.00,0.000
2026-03-02T00:00:00Z,APXMIDP,2026-03-02,1,28.89,1910.650
2026-03-02T00:00:00Z,N2EXMIDP,2026-03-02,1,0.00,0.000
2026-03-01T23:30:00Z,APXMIDP,2026-03-01,48,30.35,2012.200
2026-03-01T23:30:00Z,N2EXMIDP,2026-03-01,48,0.00,0.000
2026-03-01T23:00:00Z,APXMIDP,2026-03-01,47,30.38,1762.450
2026-03-01T23:00:00Z,N2EXMIDP,2026-03-01,47,0.00,0.000
2026-03-01T22:30:00Z,APXMIDP,2026-03-01,46,35.70,2331.650
2026-03-01T22:30:00Z,N2EXMIDP,2026-03-01,46,0.00,0.000
2026-03-01T22:00:00Z,APXMIDP,2026-03-01,45,48.61,1932.600
2026-03-01T22:00:00Z,N2EXMIDP,2026-03-01,45,0.00,0.000
2026-03-01T21:30:00Z,APXMIDP,2026-03-01,44,54.22,1412.700
2026-03-01T21:30:00Z,N2EXMIDP,2026-03-01,44,0.00,0.000
2026-03-01T21:00:00Z,APXMIDP,2026-03-01,43,63.18,1650.450
2026-03-01T21:00:00Z,N2EXMIDP,2026-03-01,43,0.00,0.000
2026-03-01T20:30:00Z,APXMIDP,2026-03-01,42,63.50,2158.000
2026-03-01T20:30:00Z,N2EXMIDP,2026-03-01,42,0.00,0.000
2026-03-01T20:00:00Z,APXMIDP,2026-03-01,41,77.19,2280.300
2026-03-01T20:00:00Z,N2EXMIDP,2026-03-01,41,0.00,0.000
2026-03-01T19:30:00Z,APXMIDP,2026-03-01,40,71.54,2242.500
2026-03-01T19:30:00Z,N2EXMIDP,2026-03-01,40,0.00,0.000
2026-03-01T19:00:00Z,APXMIDP,2026-03-01,39,81.19,2561.650
2026-03-01T19:00:00Z,N2EXMIDP,2026-03-01,39,0.00,0.000
2026-03-01T18:30:00Z,APXMIDP,2026-03-01,38,85.69,3088.000
2026-03-01T18:30:00Z,N2EXMIDP,2026-03-01,38,0.00,0.000
2026-03-01T18:00:00Z,APXMIDP,2026-03-01,37,90.92,3595.300
2026-03-01T18:00:00Z,N2EXMIDP,2026-03-01,37,0.00,0.000
2026-03-01T17:30:00Z,APXMIDP,2026-03-01,36,96.65,2630.600
2026-03-01T17:30:00Z,N2EXMIDP,2026-03-01,36,0.00,0.000
2026-03-01T17:00:00Z,APXMIDP,2026-03-01,35,91.18,2470.800
2026-03-01T17:00:00Z,N2EXMIDP,2026-03-01,35,0.00,0.000
2026-03-01T16:30:00Z,APXMIDP,2026-03-01,34,82.71,2792.350
2026-03-01T16:30:00Z,N2EXMIDP,2026-03-01,34,0.00,0.000
2026-03-01T16:00:00Z,APXMIDP,2026-03-01,33,69.46,2645.300
2026-03-01T16:00:00Z,N2EXMIDP,2026-03-01,33,0.00,0.000
2026-03-01T15:30:00Z,APXMIDP,2026-03-01,32,67.58,2675.150
2026-03-01T15:30:00Z,N2EXMIDP,2026-03-01,32,0.00,0.000
2026-03-01T15:00:00Z,APXMIDP,2026-03-01,31,62.40,2962.000
2026-03-01T15:00:00Z,N2EXMIDP,2026-03-01,31,0.00,0.000
2026-03-01T14:30:00Z,APXMIDP,2026-03-01,30,20.97,2876.050
2026-03-01T14:30:00Z,N2EXMIDP,2026-03-01,30,0.00,0.000
2026-03-01T14:00:00Z,APXMIDP,2026-03-01,29,18.16,2830.750
2026-03-01T14:00:00Z,N2EXMIDP,2026-03-01,29,0.00,0.000
2026-03-01T13:30:00Z,APXMIDP,2026-03-01,28,7.03,2576.050
2026-03-01T13:30:00Z,N2EXMIDP,2026-03-01,28,0.00,0.000
2026-03-01T13:00:00Z,APXMIDP,2026-03-01,27,5.00,2505.400
2026-03-01T13:00:00Z,N2EXMIDP,2026-03-01,27,0.00,0.000
2026-03-01T12:30:00Z,APXMIDP,2026-03-01,26,3.78,3130.800
2026-03-01T12:30:00Z,N2EXMIDP,2026-03-01,26,0.00,0.000
2026-03-01T12:00:00Z,APXMIDP,2026-03-01,25,-2.29,2825.750
2026-03-01T12:00:00Z,N2EXMIDP,2026-03-01,25,0.00,0.000
2026-03-01T11:30:00Z,APXMIDP,2026-03-01,24,-4.14,2988.400
2026-03-01T11:30:00Z,N2EXMIDP,2026-03-01,24,0.00,0.000
2026-03-01T11:00:00Z,APXMIDP,2026-03-01,23,-4.24,2884.850
2026-03-01T11:00:00Z,N2EXMIDP,2026-03-01,23,0.00,0.000
2026-03-01T10:30:00Z,APXMIDP,2026-03-01,22,-2.80,2366.900
2026-03-01T10:30:00Z,N2EXMIDP,2026-03-01,22,0.00,0.000
2026-03-01T10:00:00Z,APXMIDP,2026-03-01,21,2.92,1857.600
2026-03-01T10:00:00Z,N2EXMIDP,2026-03-01,21,0.00,0.000
2026-03-01T09:30:00Z,APXMIDP,2026-03-01,20,6.30,2114.650
2026-03-01T09:30:00Z,N2EXMIDP,2026-03-01,20,0.00,0.000
2026-03-01T09:00:00Z,APXMIDP,2026-03-01,19,8.57,2094.400
2026-03-01T09:00:00Z,N2EXMIDP,2026-03-01,19,0.00,0.000
2026-03-01T08:30:00Z,APXMIDP,2026-03-01,18,15.81,2304.500
2026-03-01T08:30:00Z,N2EXMIDP,2026-03-01,18,0.00,0.000
2026-03-01T08:00:00Z,APXMIDP,2026-03-01,17,15.94,2204.850
2026-03-01T08:00:00Z,N2EXMIDP,2026-03-01,17,0.00,0.000
2026-03-01T07:30:00Z,APXMIDP,2026-03-01,16,23.08,2520.050
2026-03-01T07:30:00Z,N2EXMIDP,2026-03-01,16,0.00,0.000
2026-03-01T07:00:00Z,APXMIDP,2026-03-01,15,26.72,2418.700
2026-03-01T07:00:00Z,N2EXMIDP,2026-03-01,15,0.00,0.000
2026-03-01T06:30:00Z,APXMIDP,2026-03-01,14,29.47,1982.150
2026-03-01T06:30:00Z,N2EXMIDP,2026-03-01,14,0.00,0.000
2026-03-01T06:00:00Z,APXMIDP,2026-03-01,13,33.60,2181.250
2026-03-01T06:00:00Z,N2EXMIDP,2026-03-01,13,0.00,0.000
2026-03-01T05:30:00Z,APXMIDP,2026-03-01,12,36.99,2487.150
2026-03-01T05:30:00Z,N2EXMIDP,2026-03-01,12,0.00,0.000
2026-03-01T05:00:00Z,APXMIDP,2026-03-01,11,39.60,2397.300
2026-03-01T05:00:00Z,N2EXMIDP,2026-03-01,11,0.00,0.000
2026-03-01T04:30:00Z,APXMIDP,2026-03-01,10,42.37,2350.450
2026-03-01T04:30:00Z,N2EXMIDP,2026-03-01,10,0.00,0.000
2026-03-01T04:00:00Z,APXMIDP,2026-03-01,9,42.28,1843.350
2026-03-01T04:00:00Z,N2EXMIDP,2026-03-01,9,0.00,0.000
2026-03-01T03:30:00Z,APXMIDP,2026-03-01,8,43.41,1984.400
2026-03-01T03:30:00Z,N2EXMIDP,2026-03-01,8,0.00,0.000
2026-03-01T03:00:00Z,APXMIDP,2026-03-01,7,53.22,2167.100
2026-03-01T03:00:00Z,N2EXMIDP,2026-03-01,7,0.00,0.000
2026-03-01T02:30:00Z,APXMIDP,2026-03-01,6,63.41,2320.050
2026-03-01T02:30:00Z,N2EXMIDP,2026-03-01,6,0.00,0.000
2026-03-01T02:00:00Z,APXMIDP,2026-03-01,5,71.82,2288.400
2026-03-01T02:00:00Z,N2EXMIDP,2026-03-01,5,0.00,0.000
2026-03-01T01:30:00Z,APXMIDP,2026-03-01,4,76.91,2351.700
2026-03-01T01:30:00Z,N2EXMIDP,2026-03-01,4,0.00,0.000
2026-03-01T01:00:00Z,APXMIDP,2026-03-01,3,87.99,2577.500
2026-03-01T01:00:00Z,N2EXMIDP,2026-03-01,3,0.00,0.000
2026-03-01T00:30:00Z,APXMIDP,2026-03-01,2,89.36,2698.800
2026-03-01T00:30:00Z,N2EXMIDP,2026-03-01,2,0.00,0.000
2026-03-01T00:00:00Z,APXMIDP,2026-03-01,1,87.90,2244.900
2026-03-01T00:00:00Z,N2EXMIDP,2026-03-01,1,0.00,0.000
2026-02-28T23:30:00Z,APXMIDP,2026-02-28,48,89.33,2137.650
2026-02-28T23:30:00Z,N2EXMIDP,2026-02-28,48,0.00,0.000
2026-02-28T23:00:00Z,APXMIDP,2026-02-28,47,89.46,2607.100
2026-02-28T23:00:00Z,N2EXMIDP,2026-02-28,47,0.00,0.000
2026-02-28T22:30:00Z,APXMIDP,2026-02-28,46,88.31,2552.950
2026-02-28T22:30:00Z,N2EXMIDP,2026-02-28,46,0.00,0.000
2026-02-28T22:00:00Z,APXMIDP,2026-02-28,45,90.83,2331.400
2026-02-28T22:00:00Z,N2EXMIDP,2026-02-28,45,0.00,0.000
2026-02-28T21:30:00Z,APXMIDP,2026-02-28,44,87.25,2223.500
2026-02-28T21:30:00Z,N2EXMIDP,2026-02-28,44,0.00,0.000
2026-02-28T21:00:00Z,APXMIDP,2026-02-28,43,86.02,2133.900
2026-02-28T21:00:00Z,N2EXMIDP,2026-02-28,43,0.00,0.000
2026-02-28T20:30:00Z,APXMIDP,2026-02-28,42,83.36,2143.000
2026-02-28T20:30:00Z,N2EXMIDP,2026-02-28,42,0.00,0.000
2026-02-28T20:00:00Z,APXMIDP,2026-02-28,41,93.43,2610.000
2026-02-28T20:00:00Z,N2EXMIDP,2026-02-28,41,0.00,0.000
2026-02-28T19:30:00Z,APXMIDP,2026-02-28,40,102.09,2072.950
2026-02-28T19:30:00Z,N2EXMIDP,2026-02-28,40,0.00,0.000
2026-02-28T19:00:00Z,APXMIDP,2026-02-28,39,106.03,2396.950
2026-02-28T19:00:00Z,N2EXMIDP,2026-02-28,39,0.00,0.000
2026-02-28T18:30:00Z,APXMIDP,2026-02-28,38,108.13,2570.400
2026-02-28T18:30:00Z,N2EXMIDP,2026-02-28,38,0.00,0.000
2026-02-28T18:00:00Z,APXMIDP,2026-02-28,37,111.60,2617.000
2026-02-28T18:00:00Z,N2EXMIDP,2026-02-28,37,0.00,0.000
2026-02-28T17:30:00Z,APXMIDP,2026-02-28,36,108.39,2625.200
2026-02-28T17:30:00Z,N2EXMIDP,2026-02-28,36,0.00,0.000
2026-02-28T17:00:00Z,APXMIDP,2026-02-28,35,108.33,2628.450
2026-02-28T17:00:00Z,N2EXMIDP,2026-02-28,35,0.00,0.000
2026-02-28T16:30:00Z,APXMIDP,2026-02-28,34,104.23,2597.650
2026-02-28T16:30:00Z,N2EXMIDP,2026-02-28,34,0.00,0.000
2026-02-28T16:00:00Z,APXMIDP,2026-02-28,33,86.49,1907.150
2026-02-28T16:00:00Z,N2EXMIDP,2026-02-28,33,0.00,0.000
2026-02-28T15:30:00Z,APXMIDP,2026-02-28,32,76.14,2741.850
2026-02-28T15:30:00Z,N2EXMIDP,2026-02-28,32,0.00,0.000
2026-02-28T15:00:00Z,APXMIDP,2026-02-28,31,72.66,2813.700
2026-02-28T15:00:00Z,N2EXMIDP,2026-02-28,31,0.00,0.000
2026-02-28T14:30:00Z,APXMIDP,2026-02-28,30,67.92,3678.900
2026-02-28T14:30:00Z,N2EXMIDP,2026-02-28,30,0.00,0.000
2026-02-28T14:00:00Z,APXMIDP,2026-02-28,29,66.62,3741.100
2026-02-28T14:00:00Z,N2EXMIDP,2026-02-28,29,0.00,0.000
2026-02-28T13:30:00Z,APXMIDP,2026-02-28,28,63.59,3678.200
2026-02-28T13:30:00Z,N2EXMIDP,2026-02-28,28,0.00,0.000
2026-02-28T13:00:00Z,APXMIDP,2026-02-28,27,65.19,4145.000
2026-02-28T13:00:00Z,N2EXMIDP,2026-02-28,27,0.00,0.000
2026-02-28T12:30:00Z,APXMIDP,2026-02-28,26,64.71,4264.100
2026-02-28T12:30:00Z,N2EXMIDP,2026-02-28,26,0.00,0.000
2026-02-28T12:00:00Z,APXMIDP,2026-02-28,25,61.76,4164.100
2026-02-28T12:00:00Z,N2EXMIDP,2026-02-28,25,0.00,0.000
2026-02-28T11:30:00Z,APXMIDP,2026-02-28,24,59.36,3897.650
2026-02-28T11:30:00Z,N2EXMIDP,2026-02-28,24,0.00,0.000
2026-02-28T11:00:00Z,APXMIDP,2026-02-28,23,60.08,3431.550
2026-02-28T11:00:00Z,N2EXMIDP,2026-02-28,23,0.00,0.000
2026-02-28T10:30:00Z,APXMIDP,2026-02-28,22,63.73,2303.150
2026-02-28T10:30:00Z,N2EXMIDP,2026-02-28,22,0.00,0.000
2026-02-28T10:00:00Z,APXMIDP,2026-02-28,21,67.09,2052.750
2026-02-28T10:00:00Z,N2EXMIDP,2026-02-28,21,0.00,0.000
2026-02-28T09:30:00Z,APXMIDP,2026-02-28,20,71.44,2554.200
2026-02-28T09:30:00Z,N2EXMIDP,2026-02-28,20,0.00,0.000
2026-02-28T09:00:00Z,APXMIDP,2026-02-28,19,74.99,2047.950
2026-02-28T09:00:00Z,N2EXMIDP,2026-02-28,19,0.00,0.000
2026-02-28T08:30:00Z,APXMIDP,2026-02-28,18,83.48,2489.800
2026-02-28T08:30:00Z,N2EXMIDP,2026-02-28,18,0.00,0.000
2026-02-28T08:00:00Z,APXMIDP,2026-02-28,17,83.65,1842.250
2026-02-28T08:00:00Z,N2EXMIDP,2026-02-28,17,0.00,0.000
2026-02-28T07:30:00Z,APXMIDP,2026-02-28,16,77.73,1648.750
2026-02-28T07:30:00Z,N2EXMIDP,2026-02-28,16,0.00,0.000
2026-02-28T07:00:00Z,APXMIDP,2026-02-28,15,70.52,1464.200
2026-02-28T07:00:00Z,N2EXMIDP,2026-02-28,15,0.00,0.000
2026-02-28T06:30:00Z,APXMIDP,2026-02-28,14,70.78,1394.450
2026-02-28T06:30:00Z,N2EXMIDP,2026-02-28,14,0.00,0.000
2026-02-28T06:00:00Z,APXMIDP,2026-02-28,13,69.11,1334.900
2026-02-28T06:00:00Z,N2EXMIDP,2026-02-28,13,0.00,0.000
2026-02-28T05:30:00Z,APXMIDP,2026-02-28,12,67.62,1269.050
2026-02-28T05:30:00Z,N2EXMIDP,2026-02-28,12,0.00,0.000
2026-02-28T05:00:00Z,APXMIDP,2026-02-28,11,67.75,1270.500
2026-02-28T05:00:00Z,N2EXMIDP,2026-02-28,11,0.00,0.000
2026-02-28T04:30:00Z,APXMIDP,2026-02-28,10,70.51,1800.350
2026-02-28T04:30:00Z,N2EXMIDP,2026-02-28,10,0.00,0.000
2026-02-28T04:00:00Z,APXMIDP,2026-02-28,9,70.50,1951.400
2026-02-28T04:00:00Z,N2EXMIDP,2026-02-28,9,0.00,0.000
2026-02-28T03:30:00Z,APXMIDP,2026-02-28,8,71.12,1844.450
2026-02-28T03:30:00Z,N2EXMIDP,2026-02-28,8,0.00,0.000
2026-02-28T03:00:00Z,APXMIDP,2026-02-28,7,70.98,1802.250
2026-02-28T03:00:00Z,N2EXMIDP,2026-02-28,7,0.00,0.000
2026-02-28T02:30:00Z,APXMIDP,2026-02-28,6,74.36,1582.300
2026-02-28T02:30:00Z,N2EXMIDP,2026-02-28,6,0.00,0.000
2026-02-28T02:00:00Z,APXMIDP,2026-02-28,5,77.87,1582.050
2026-02-28T02:00:00Z,N2EXMIDP,2026-02-28,5,0.00,0.000
2026-02-28T01:30:00Z,APXMIDP,2026-02-28,4,78.35,1592.100
2026-02-28T01:30:00Z,N2EXMIDP,2026-02-28,4,0.00,0.000
2026-02-28T01:00:00Z,APXMIDP,2026-02-28,3,80.72,1536.800
2026-02-28T01:00:00Z,N2EXMIDP,2026-02-28,3,0.00,0.000
2026-02-28T00:30:00Z,APXMIDP,2026-02-28,2,84.05,1477.600
2026-02-28T00:30:00Z,N2EXMIDP,2026-02-28,2,0.00,0.000
2026-02-28T00:00:00Z,APXMIDP,2026-02-28,1,81.83,1221.250
2026-02-28T00:00:00Z,N2EXMIDP,2026-02-28,1,0.00,0.000
2026-02-27T23:30:00Z,APXMIDP,2026-02-27,48,76.25,1284.550
2026-02-27T23:30:00Z,N2EXMIDP,2026-02-27,48,0.00,0.000
2026-02-27T23:00:00Z,APXMIDP,2026-02-27,47,77.19,1166.400
2026-02-27T23:00:00Z,N2EXMIDP,2026-02-27,47,0.00,0.000
2026-02-27T22:30:00Z,APXMIDP,2026-02-27,46,77.19,2833.000
2026-02-27T22:30:00Z,N2EXMIDP,2026-02-27,46,0.00,0.000
2026-02-27T22:00:00Z,APXMIDP,2026-02-27,45,78.60,2825.750
2026-02-27T22:00:00Z,N2EXMIDP,2026-02-27,45,0.00,0.000
2026-02-27T21:30:00Z,APXMIDP,2026-02-27,44,80.42,3205.500
2026-02-27T21:30:00Z,N2EXMIDP,2026-02-27,44,0.00,0.000
2026-02-27T21:00:00Z,APXMIDP,2026-02-27,43,78.74,3206.850
2026-02-27T21:00:00Z,N2EXMIDP,2026-02-27,43,0.00,0.000
2026-02-27T20:30:00Z,APXMIDP,2026-02-27,42,80.24,2963.900
2026-02-27T20:30:00Z,N2EXMIDP,2026-02-27,42,0.00,0.000
2026-02-27T20:00:00Z,APXMIDP,2026-02-27,41,86.73,3510.800
2026-02-27T20:00:00Z,N2EXMIDP,2026-02-27,41,0.00,0.000
2026-02-27T19:30:00Z,APXMIDP,2026-02-27,40,89.82,3240.850
2026-02-27T19:30:00Z,N2EXMIDP,2026-02-27,40,0.00,0.000
2026-02-27T19:00:00Z,APXMIDP,2026-02-27,39,91.75,3806.150
2026-02-27T19:00:00Z,N2EXMIDP,2026-02-27,39,0.00,0.000
2026-02-27T18:30:00Z,APXMIDP,2026-02-27,38,99.37,4243.850
2026-02-27T18:30:00Z,N2EXMIDP,2026-02-27,38,0.00,0.000
2026-02-27T18:00:00Z,APXMIDP,2026-02-27,37,100.82,4514.000
2026-02-27T18:00:00Z,N2EXMIDP,2026-02-27,37,0.00,0.000
2026-02-27T17:30:00Z,APXMIDP,2026-02-27,36,106.88,4194.500
2026-02-27T17:30:00Z,N2EXMIDP,2026-02-27,36,0.00,0.000
2026-02-27T17:00:00Z,APXMIDP,2026-02-27,35,106.65,3760.750
2026-02-27T17:00:00Z,N2EXMIDP,2026-02-27,35,0.00,0.000
2026-02-27T16:30:00Z,APXMIDP,2026-02-27,34,103.16,3371.950
2026-02-27T16:30:00Z,N2EXMIDP,2026-02-27,34,0.00,0.000
2026-02-27T16:00:00Z,APXMIDP,2026-02-27,33,99.79,3777.200
2026-02-27T16:00:00Z,N2EXMIDP,2026-02-27,33,0.00,0.000
2026-02-27T15:30:00Z,APXMIDP,2026-02-27,32,91.15,4287.700
2026-02-27T15:30:00Z,N2EXMIDP,2026-02-27,32,0.00,0.000
2026-02-27T15:00:00Z,APXMIDP,2026-02-27,31,85.07,4008.100
2026-02-27T15:00:00Z,N2EXMIDP,2026-02-27,31,0.00,0.000
2026-02-27T14:30:00Z,APXMIDP,2026-02-27,30,82.35,3867.700
2026-02-27T14:30:00Z,N2EXMIDP,2026-02-27,30,0.00,0.000
2026-02-27T14:00:00Z,APXMIDP,2026-02-27,29,83.01,2924.050
2026-02-27T14:00:00Z,N2EXMIDP,2026-02-27,29,0.00,0.000
2026-02-27T13:30:00Z,APXMIDP,2026-02-27,28,83.15,3023.500
2026-02-27T13:30:00Z,N2EXMIDP,2026-02-27,28,0.00,0.000
2026-02-27T13:00:00Z,APXMIDP,2026-02-27,27,81.60,3172.000
2026-02-27T13:00:00Z,N2EXMIDP,2026-02-27,27,0.00,0.000
2026-02-27T12:30:00Z,APXMIDP,2026-02-27,26,80.28,2843.350
2026-02-27T12:30:00Z,N2EXMIDP,2026-02-27,26,0.00,0.000
2026-02-27T12:00:00Z,APXMIDP,2026-02-27,25,76.72,2822.950
2026-02-27T12:00:00Z,N2EXMIDP,2026-02-27,25,0.00,0.000
2026-02-27T11:30:00Z,APXMIDP,2026-02-27,24,72.38,3001.950
2026-02-27T11:30:00Z,N2EXMIDP,2026-02-27,24,0.00,0.000
2026-02-27T11:00:00Z,APXMIDP,2026-02-27,23,72.12,3355.300
2026-02-27T11:00:00Z,N2EXMIDP,2026-02-27,23,0.00,0.000
2026-02-27T10:30:00Z,APXMIDP,2026-02-27,22,71.67,3014.750
2026-02-27T10:30:00Z,N2EXMIDP,2026-02-27,22,0.00,0.000
2026-02-27T10:00:00Z,APXMIDP,2026-02-27,21,70.36,3219.250
2026-02-27T10:00:00Z,N2EXMIDP,2026-02-27,21,0.00,0.000
2026-02-27T09:30:00Z,APXMIDP,2026-02-27,20,70.23,3182.950
2026-02-27T09:30:00Z,N2EXMIDP,2026-02-27,20,0.00,0.000
2026-02-27T09:00:00Z,APXMIDP,2026-02-27,19,69.88,3091.700
2026-02-27T09:00:00Z,N2EXMIDP,2026-02-27,19,0.00,0.000
2026-02-27T08:30:00Z,APXMIDP,2026-02-27,18,72.16,2735.600
2026-02-27T08:30:00Z,N2EXMIDP,2026-02-27,18,0.00,0.000
2026-02-27T08:00:00Z,APXMIDP,2026-02-27,17,72.37,2609.500
2026-02-27T08:00:00Z,N2EXMIDP,2026-02-27,17,0.00,0.000
2026-02-27T07:30:00Z,APXMIDP,2026-02-27,16,70.38,3295.200
2026-02-27T07:30:00Z,N2EXMIDP,2026-02-27,16,0.00,0.000
2026-02-27T07:00:00Z,APXMIDP,2026-02-27,15,71.44,3370.650
2026-02-27T07:00:00Z,N2EXMIDP,2026-02-27,15,0.00,0.000
2026-02-27T06:30:00Z,APXMIDP,2026-02-27,14,77.17,3728.350
2026-02-27T06:30:00Z,N2EXMIDP,2026-02-27,14,0.00,0.000
2026-02-27T06:00:00Z,APXMIDP,2026-02-27,13,84.72,2952.900
2026-02-27T06:00:00Z,N2EXMIDP,2026-02-27,13,0.00,0.000
2026-02-27T05:30:00Z,APXMIDP,2026-02-27,12,80.93,2875.050
2026-02-27T05:30:00Z,N2EXMIDP,2026-02-27,12,0.00,0.000
2026-02-27T05:00:00Z,APXMIDP,2026-02-27,11,74.11,2707.150
2026-02-27T05:00:00Z,N2EXMIDP,2026-02-27,11,0.00,0.000
2026-02-27T04:30:00Z,APXMIDP,2026-02-27,10,61.61,2990.900
2026-02-27T04:30:00Z,N2EXMIDP,2026-02-27,10,0.00,0.000
2026-02-27T04:00:00Z,APXMIDP,2026-02-27,9,55.82,2844.350
2026-02-27T04:00:00Z,N2EXMIDP,2026-02-27,9,0.00,0.000
2026-02-27T03:30:00Z,APXMIDP,2026-02-27,8,48.59,2959.800
2026-02-27T03:30:00Z,N2EXMIDP,2026-02-27,8,0.00,0.000
2026-02-27T03:00:00Z,APXMIDP,2026-02-27,7,39.94,2691.250
2026-02-27T03:00:00Z,N2EXMIDP,2026-02-27,7,0.00,0.000
2026-02-27T02:30:00Z,APXMIDP,2026-02-27,6,29.56,2210.700
2026-02-27T02:30:00Z,N2EXMIDP,2026-02-27,6,0.00,0.000
2026-02-27T02:00:00Z,APXMIDP,2026-02-27,5,28.47,2318.950
2026-02-27T02:00:00Z,N2EXMIDP,2026-02-27,5,0.00,0.000
2026-02-27T01:30:00Z,APXMIDP,2026-02-27,4,29.54,2611.450
2026-02-27T01:30:00Z,N2EXMIDP,2026-02-27,4,0.00,0.000
2026-02-27T01:00:00Z,APXMIDP,2026-02-27,3,30.58,2215.950
2026-02-27T01:00:00Z,N2EXMIDP,2026-02-27,3,0.00,0.000
2026-02-27T00:30:00Z,APXMIDP,2026-02-27,2,30.20,2357.200
2026-02-27T00:30:00Z,N2EXMIDP,2026-02-27,2,0.00,0.000
2026-02-27T00:00:00Z,APXMIDP,2026-02-27,1,27.73,2380.750
2026-02-27T00:00:00Z,N2EXMIDP,2026-02-27,1,0.00,0.000
2026-02-26T23:30:00Z,APXMIDP,2026-02-26,48,27.30,2700.250
2026-02-26T23:30:00Z,N2EXMIDP,2026-02-26,48,0.00,0.000
2026-02-26T23:00:00Z,APXMIDP,2026-02-26,47,26.54,2738.850
2026-02-26T23:00:00Z,N2EXMIDP,2026-02-26,47,0.00,0.000
2026-02-26T22:30:00Z,APXMIDP,2026-02-26,46,35.86,4132.750
2026-02-26T22:30:00Z,N2EXMIDP,2026-02-26,46,0.00,0.000
2026-02-26T22:00:00Z,APXMIDP,2026-02-26,45,39.54,3311.750
2026-02-26T22:00:00Z,N2EXMIDP,2026-02-26,45,0.00,0.000
2026-02-26T21:30:00Z,APXMIDP,2026-02-26,44,47.01,3407.550
